#C1:SOD C2:DOY C3:YEAR    C4:xECEF[km]    C5:yECEF[km]    C6:zECEF[km]
    2230    11     2024     1143.170100    -3903.472068    -6557.644164
    2240    11     2024     1182.517130    -3851.273406    -6581.473054
    2250    11     2024     1221.838841    -3798.801050    -6604.731427
    2260    11     2024     1261.132252    -3746.059480    -6627.417282
    2270    11     2024     1300.394375    -3693.053192    -6649.528664
    2280    11     2024     1339.622222    -3639.786703    -6671.063671
    2290    11     2024     1378.812801    -3586.264546    -6692.020448
    2300    11     2024     1417.963113    -3532.491272    -6712.397191
    2310    11     2024     1457.070160    -3478.471447    -6732.192147
    2320    11     2024     1496.130940    -3424.209656    -6751.403612
    2330    11     2024     1535.142446    -3369.710499    -6770.029932
    2340    11     2024     1574.101672    -3314.978590    -6788.069505
    2350    11     2024     1613.005608    -3260.018562    -6805.520778
    2360    11     2024     1651.851243    -3204.835060    -6822.382249
    2370    11     2024     1690.635562    -3149.432744    -6838.652468
    2380    11     2024     1729.355551    -3093.816288    -6854.330034
    2390    11     2024     1768.008193    -3037.990380    -6869.413599
    2400    11     2024     1806.590472    -2981.959722    -6883.901866
    2410    11     2024     1845.099369    -2925.729028    -6897.793587
    2420    11     2024     1883.531866    -2869.303024    -6911.087567
    2430    11     2024     1921.884943    -2812.686450    -6923.782664
    2440    11     2024     1960.155582    -2755.884055    -6935.877785
    2450    11     2024     1998.340764    -2698.900602    -6947.371889
    2460    11     2024     2036.437470    -2641.740863    -6958.263989
    2470    11     2024     2074.442682    -2584.409621    -6968.553147
    2480    11     2024     2112.353383    -2526.911669    -6978.238479
    2490    11     2024     2150.166557    -2469.251810    -6987.319151
    2500    11     2024     2187.879190    -2411.434857    -6995.794383
    2510    11     2024     2225.488268    -2353.465629    -7003.663445
    2520    11     2024     2262.990780    -2295.348958    -7010.925662
    2530    11     2024     2300.383717    -2237.089679    -7017.580408
    2540    11     2024     2337.664071    -2178.692639    -7023.627112
    2550    11     2024     2374.828838    -2120.162690    -7029.065253
    2560    11     2024     2411.875017    -2061.504690    -7033.894363
    2570    11     2024     2448.799608    -2002.723506    -7038.114028
    2580    11     2024     2485.599616    -1943.824009    -7041.723885
    2590    11     2024     2522.272050    -1884.811077    -7044.723623
    2600    11     2024     2558.813920    -1825.689592    -7047.112984
    2610    11     2024     2595.222242    -1766.464442    -7048.891762
    2620    11     2024     2631.494036    -1707.140518    -7050.059806
    2630    11     2024     2667.626328    -1647.722717    -7050.617014
    2640    11     2024     2703.616144    -1588.215938    -7050.563337
    2650    11     2024     2739.460520    -1528.625083    -7049.898782
    2660    11     2024     2775.156495    -1468.955058    -7048.623404
    2670    11     2024     2810.701112    -1409.210771    -7046.737314
    2680    11     2024     2846.091423    -1349.397132    -7044.240673
    2690    11     2024     2881.324483    -1289.519052    -7041.133695
    2700    11     2024     2916.397355    -1229.581445    -7037.416649
    2710    11     2024     2951.307107    -1169.589223    -7033.089853
    2720    11     2024     2986.050815    -1109.547300    -7028.153679
    2730    11     2024     3020.625561    -1049.460591    -7022.608551
    2740    11     2024     3055.028433     -989.334009    -7016.454947
    2750    11     2024     3089.256530     -929.172467    -7009.693394
    2760    11     2024     3123.306955     -868.980876    -7002.324474
    2770    11     2024     3157.176821     -808.764146    -6994.348821
    2780    11     2024     3190.863247     -748.527185    -6985.767121
    2790    11     2024     3224.363364     -688.274898    -6976.580110
    2800    11     2024     3257.674307     -628.012189    -6966.788579
    2810    11     2024     3290.793223     -567.743957    -6956.393369
    2820    11     2024     3323.717268     -507.475097    -6945.395375
    2830    11     2024     3356.443606     -447.210501    -6933.795542
    2840    11     2024     3388.969412     -386.955058    -6921.594867
    2850    11     2024     3421.291870     -326.713649    -6908.794399
    2860    11     2024     3453.408173     -266.491153    -6895.395240
    2870    11     2024     3485.315527     -206.292441    -6881.398541
    2880    11     2024     3517.011146     -146.122379    -6866.805507
    2890    11     2024     3548.492257      -85.985827    -6851.617392
    2900    11     2024     3579.756097      -25.887639    -6835.835502
    2910    11     2024     3610.799913       34.167341    -6819.461196
    2920    11     2024     3641.620967       94.174274    -6802.495881
    2930    11     2024     3672.216529      154.128330    -6784.941018
    2940    11     2024     3702.583884      214.024687    -6766.798115
    2950    11     2024     3732.720327      273.858531    -6748.068735
    2960    11     2024     3762.623168      333.625059    -6728.754489
    2970    11     2024     3792.289727      393.319475    -6708.857038
    2980    11     2024     3821.717339      452.936994    -6688.378095
    2990    11     2024     3850.903353      512.472843    -6667.319422
    3000    11     2024     3879.845128      571.922257    -6645.682832
    3010    11     2024     3908.540041      631.280483    -6623.470187
    3020    11     2024     3936.985480      690.542779    -6600.683398
    3030    11     2024     3965.178848      749.704416    -6577.324427
    3040    11     2024     3993.117563      808.760677    -6553.395286
    3050    11     2024     4020.799059      867.706854    -6528.898034
    3060    11     2024     4048.220781      926.538258    -6503.834780
    3070    11     2024     4075.380193      985.250208    -6478.207684
    3080    11     2024     4102.274773     1043.838039    -6452.018950
    3090    11     2024     4128.902014     1102.297101    -6425.270836
    3100    11     2024     4155.259427     1160.622755    -6397.965644
    3110    11     2024     4181.344536     1218.810381    -6370.105727
    3120    11     2024     4207.154885     1276.855370    -6341.693484
    3130    11     2024     4232.688033     1334.753131    -6312.731363
    3140    11     2024     4257.941554     1392.499090    -6283.221860
    3150    11     2024     4282.913042     1450.088685    -6253.167518
    3160    11     2024     4307.600106     1507.517376    -6222.570925
    3170    11     2024     4332.000376     1564.780634    -6191.434719
    3180    11     2024     4356.111495     1621.873953    -6159.761584
    3190    11     2024     4379.931128     1678.792841    -6127.554250
    3200    11     2024     4403.456957     1735.532825    -6094.815493
    3210    11     2024     4426.686681     1792.089452    -6061.548135
    3220    11     2024     4449.618021     1848.458284    -6027.755046
    3230    11     2024     4472.248713     1904.634905    -5993.439138
    3240    11     2024     4494.576515     1960.614919    -5958.603372
    3250    11     2024     4516.599204     2016.393948    -5923.250752
    3260    11     2024     4538.314576     2071.967634    -5887.384328
    3270    11     2024     4559.720447     2127.331642    -5851.007192
    3280    11     2024     4580.814653     2182.481654    -5814.122485
    3290    11     2024     4601.595051     2237.413376    -5776.733387
    3300    11     2024     4622.059517     2292.122535    -5738.843127
    3310    11     2024     4642.205949     2346.604879    -5700.454972
    3320    11     2024     4662.032267     2400.856180    -5661.572238
    3330    11     2024     4681.536409     2454.872230    -5622.198280
    3340    11     2024     4700.716338     2508.648845    -5582.336497
    3350    11     2024     4719.570035     2562.181866    -5541.990332
    3360    11     2024     4738.095507     2615.467154    -5501.163266
    3370    11     2024     4756.290779     2668.500597    -5459.858827
    3380    11     2024     4774.153901     2721.278105    -5418.080582
    3390    11     2024     4791.682944     2773.795614    -5375.832138
    3400    11     2024     4808.876003     2826.049083    -5333.117146
    3410    11     2024     4825.731193     2878.034498    -5289.939296
    3420    11     2024     4842.246657     2929.747870    -5246.302319
    3430    11     2024     4858.420556     2981.185235    -5202.209985
    3440    11     2024     4874.251079     3032.342656    -5157.666106
    3450    11     2024     4889.736435     3083.216221    -5112.674530
    3460    11     2024     4904.874859     3133.802046    -5067.239147
    3470    11     2024     4919.664611     3184.096274    -5021.363885
    3480    11     2024     4934.103972     3234.095074    -4975.052711
    3490    11     2024     4948.191251     3283.794644    -4928.309629
    3500    11     2024     4961.924779     3333.191209    -4881.138680
    3510    11     2024     4975.302914     3382.281023    -4833.543946
    3520    11     2024     4988.324037     3431.060368    -4785.529543
    3530    11     2024     5000.986557     3479.525554    -4737.099624
    3540    11     2024     5013.288906     3527.672921    -4688.258379
    3550    11     2024     5025.229543     3575.498839    -4639.010035
    3560    11     2024     5036.806951     3622.999706    -4589.358854
    3570    11     2024     5048.019641     3670.171951    -4539.309131
    3580    11     2024     5058.866151     3717.012032    -4488.865201
    3590    11     2024     5069.345042     3763.516440    -4438.031428
    3600    11     2024     5079.454904     3809.681694    -4386.812214
    3610    11     2024     5089.194353     3855.504345    -4335.211994
    3620    11     2024     5098.562032     3900.980975    -4283.235236
    3630    11     2024     5107.556612     3946.108199    -4230.886442
    3640    11     2024     5116.176790     3990.882662    -4178.170144
    3650    11     2024     5124.421291     4035.301041    -4125.090910
    3660    11     2024     5132.288867     4079.360047    -4071.653338
    3670    11     2024     5139.778297     4123.056422    -4017.862057
    3680    11     2024     5146.888391     4166.386942    -3963.721728
    3690    11     2024     5153.617984     4209.348415    -3909.237043
    3700    11     2024     5159.965940     4251.937683    -3854.412723
    3710    11     2024     5165.931152     4294.151621    -3799.253522
    3720    11     2024     5171.512541     4335.987137    -3743.764219
    3730    11     2024     5176.709057     4377.441176    -3687.949625
    3740    11     2024     5181.519678     4418.510715    -3631.814579
    3750    11     2024     5185.943413     4459.192764    -3575.363949
    3760    11     2024     5189.979297     4499.484372    -3518.602630
    3770    11     2024     5193.626397     4539.382618    -3461.535544
    3780    11     2024     5196.883809     4578.884620    -3404.167641
    3790    11     2024     5199.750656     4617.987529    -3346.503897
    3800    11     2024     5202.226094     4656.688534    -3288.549314
    3810    11     2024     5204.309306     4694.984856    -3230.308921
    3820    11     2024     5205.999508     4732.873756    -3171.787769
    3830    11     2024     5207.295943     4770.352529    -3112.990938
    3840    11     2024     5208.197886     4807.418506    -3053.923529
    3850    11     2024     5208.704642     4844.069056    -2994.590669
    3860    11     2024     5208.815546     4880.301585    -2934.997507
    3870    11     2024     5208.529964     4916.113533    -2875.149217
    3880    11     2024     5207.847292     4951.502381    -2815.050994
    3890    11     2024     5206.766957     4986.465645    -2754.708055
    3900    11     2024     5205.288418     5021.000879    -2694.125639
    3910    11     2024     5203.411163     5055.105675    -2633.309006
    3920    11     2024     5201.134714     5088.777663    -2572.263439
    3930    11     2024     5198.458621     5122.014510    -2510.994238
    3940    11     2024     5195.382466     5154.813922    -2449.506724
    3950    11     2024     5191.905865     5187.173643    -2387.806238
    3960    11     2024     5188.028463     5219.091457    -2325.898139
    3970    11     2024     5183.749936     5250.565184    -2263.787806
    3980    11     2024     5179.069994     5281.592685    -2201.480634
    3990    11     2024     5173.988378     5312.171860    -2138.982036
    4000    11     2024     5168.504860     5342.300646    -2076.297443
    4010    11     2024     5162.619244     5371.977021    -2013.432301
    4020    11     2024     5156.331367     5401.199003    -1950.392074
    4030    11     2024     5149.641097     5429.964647    -1887.182240
    4040    11     2024     5142.548336     5458.272051    -1823.808291
    4050    11     2024     5135.053016     5486.119349    -1760.275737
    4060    11     2024     5127.155102     5513.504719    -1696.590098
    4070    11     2024     5118.854592     5540.426376    -1632.756912
    4080    11     2024     5110.151516     5566.882576    -1568.781727
    4090    11     2024     5101.045936     5592.871616    -1504.670104
    4100    11     2024     5091.537948     5618.391832    -1440.427617
    4110    11     2024     5081.627680     5643.441602    -1376.059851
    4120    11     2024     5071.315290     5668.019344    -1311.572403
    4130    11     2024     5060.600974     5692.123515    -1246.970880
    4140    11     2024     5049.484956     5715.752616    -1182.260898
    4150    11     2024     5037.967494     5738.905186    -1117.448085
    4160    11     2024     5026.048881     5761.579807    -1052.538078
    4170    11     2024     5013.729440     5783.775100     -987.536520
    4180    11     2024     5001.009529     5805.489729     -922.449064
    4190    11     2024     4987.889537     5826.722398     -857.281372
    4200    11     2024     4974.369888     5847.471853     -792.039110
    4210    11     2024     4960.451037     5867.736880     -726.727953
    4220    11     2024     4946.133473     5887.516308     -661.353582
    4230    11     2024     4931.417718     5906.809007     -595.921683
    4240    11     2024     4916.304328     5925.613888     -530.437947
    4250    11     2024     4900.793889     5943.929902     -464.908070
    4260    11     2024     4884.887024     5961.756046     -399.337752
    4270    11     2024     4868.584386     5979.091355     -333.732697
    4280    11     2024     4851.886663     5995.934906     -268.098612
    4290    11     2024     4834.794573     6012.285818     -202.441206
    4300    11     2024     4817.308872     6028.143253     -136.766191
    4310    11     2024     4799.430345     6043.506414      -71.079279
    4320    11     2024     4781.159811     6058.374545       -5.386186
    4330    11     2024     4762.498122     6072.746933       60.307374
    4340    11     2024     4743.446165     6086.622905      125.995687
    4350    11     2024     4724.004857     6100.001832      191.673037
    4360    11     2024     4704.175149     6112.883126      257.333711
    4370    11     2024     4683.958027     6125.266241      322.971997
    4380    11     2024     4663.354506     6137.150672      388.582185
    4390    11     2024     4642.365638     6148.535956      454.158567
    4400    11     2024     4620.992504     6159.421674      519.695438
    4410    11     2024     4599.236221     6169.807445      585.187098
    4420    11     2024     4577.097937     6179.692934      650.627849
    4430    11     2024     4554.578834     6189.077845      716.011997
    4440    11     2024     4531.680124     6197.961924      781.333856
    4450    11     2024     4508.403056     6206.344960      846.587743
    4460    11     2024     4484.748907     6214.226782      911.767981
    4470    11     2024     4460.718990     6221.607264      976.868901
    4480    11     2024     4436.314648     6228.486317     1041.884840
    4490    11     2024     4411.537259     6234.863897     1106.810143
    4500    11     2024     4386.388230     6240.740001     1171.639162
    4510    11     2024     4360.869005     6246.114666     1236.366259
