#C1:SOD C2:DOY C3:YEAR C4:CONST C5:PRN C6:xCM C7:yCM C8:zCM
 1200       11     2024     E 13   -14667.069324   -23972.404077    -9270.305390
 1200       11     2024     E 14     1086.987884   -16450.650243    19264.890490
 1200       11     2024     E 15    -2830.584408   -27702.458334    10038.395037
 1200       11     2024     E 18   -12755.668091    16691.717099   -22923.418208
 1200       11     2024     E 19   -21973.768099     8378.616485    17976.451931
 1200       11     2024     E 21   -22009.209474     5261.667125    19069.422139
 1200       11     2024     E 24     9824.968571    14124.550786   -24103.572957
 1200       11     2024     E 25    21905.082499    -4895.180743   -19304.701805
 1200       11     2024     E 26   -17792.077298    -5520.538060   -22990.655612
 1200       11     2024     E 27   -10150.900508   -13731.095836    24175.347080
 1200       11     2024     E 30     7853.702024   -24449.605359    14723.572379
 1200       11     2024     E 31    -7531.310605    24389.941779   -14976.340778
 1200       11     2024     E 33   -10803.688728    14601.015574   -23361.599583
 1200       11     2024     E 34    10451.824418   -15183.089065    23164.418919
 1200       11     2024     E 36    17744.281566     6294.050482    22852.378261
 1500       11     2024     G 01    15085.141376      179.754891    21557.650945
 1500       11     2024     G 02    17832.506783     6696.643674    19112.213662
 1500       11     2024     G 03    19506.426567    -6276.780367    16694.178425
 1500       11     2024     G 04    25927.201040      826.019455    -6012.983845
 1500       11     2024     G 05   -14697.309983    -5156.929687   -21701.520604
 1500       11     2024     G 06    -5639.343227   -25367.770370     5282.706036
 1500       11     2024     G 07     9014.165752   -15092.737073   -19283.034124
 1500       11     2024     G 08    26074.723273     5441.546722    -2957.322900
 1500       11     2024     G 09    19405.195740    -8733.434265   -16017.089623
 1500       11     2024     G 10    -8327.727543    22383.887524    11463.012331
 1500       11     2024     G 11   -11930.795907   -22967.076637    -6057.327566
 1500       11     2024     G 12   -20121.627846     4939.783563    16294.316018
 1500       11     2024     G 13   -20508.246665   -13706.434515   -10334.353652
 1500       11     2024     G 14    11767.770067   -22378.336992     7848.423432
 1500       11     2024     G 15   -26308.525335    -3005.628909    -3691.442024
 1500       11     2024     G 16     9666.646048    11969.284717   -21954.239643
 1500       11     2024     G 17     6463.405740   -14005.092150    22065.292392
 1500       11     2024     G 18    -7969.976515    16390.344149   -19238.039289
 1500       11     2024     G 19    -4377.593763   -15879.924340    20723.079800
 1500       11     2024     G 20    -5891.631469   -17438.322111   -19150.809993
 1500       11     2024     G 21    18381.493528    11726.696281    16296.250778
 1500       11     2024     G 22     6377.634530   -21454.600927    14954.772661
 1500       11     2024     G 23   -16517.733300    20650.757950     -809.501792
 1500       11     2024     G 24   -18280.549012    -8280.429431    17189.445913
 1500       11     2024     G 25   -19549.536880    15767.518028     7864.067720
 1500       11     2024     G 26     2608.722913    19478.275384   -17840.792303
 1500       11     2024     G 28     4495.394805    24942.694621     7925.014513
 1500       11     2024     G 29   -20840.231474     5859.255975   -15502.024586
 1500       11     2024     G 30     1423.251475   -23014.180785   -12822.585075
 1500       11     2024     G 31     9769.460603    24428.381799    -1390.361229
 1500       11     2024     G 32    -1500.265406    15233.806068    21901.703688
 1500       11     2024     E 02    21032.874509   -20375.694969    -4412.119950
 1500       11     2024     E 03    20647.996592    -9859.272584   -18780.836284
 1500       11     2024     E 04      289.578769    17151.127651    24128.018214
 1500       11     2024     E 05    29328.927465     3087.702135    -2565.359781
 1500       11     2024     E 07   -20581.323635   -14487.074004   -15579.514039
 1500       11     2024     E 08      430.757888   -16924.990427   -24282.958329
 1500       11     2024     E 09    20488.457019    14433.001785    15743.771429
 1500       11     2024     E 10     9583.542998    27972.426788    -1342.288478
 1500       11     2024     E 11    15102.196400    23799.860904     9059.561275
 1500       11     2024     E 12     3114.423508    27568.644081   -10340.501640
 1500       11     2024     E 13   -14803.604420   -24206.903634    -8404.327149
 1500       11     2024     E 14     1937.139012   -16171.152050    19223.139518
 1500       11     2024     E 15    -2768.280401   -27390.065243    10878.996488
 1500       11     2024     E 18   -13332.655287    16633.703032   -22794.876233
 1500       11     2024     E 19   -22499.197433     8297.546926    17352.970464
 1500       11     2024     E 21   -21621.306603     4826.769066    19620.287226
 1500       11     2024     E 24     9357.487440    14674.799668   -23959.612919
 1500       11     2024     E 25    21512.986733    -4455.574874   -19844.270909
 1500       11     2024     E 26   -18042.296280    -6161.844710   -22630.077864
 1500       11     2024     E 27    -9683.105550   -14286.020186    24045.771655
 1500       11     2024     E 30     8122.248537   -24789.090364    13993.389350
 1500       11     2024     E 31    -7802.846912    24736.535237   -14251.085034
 1500       11     2024     E 33   -11028.561251    13927.747843   -23665.562574
 1500       11     2024     E 34    10674.515337   -14515.854928    23488.202431
 1500       11     2024     E 36    17996.772956     6928.729296    22468.189732
 1800       11     2024     G 01    15368.099833      968.692495    21349.053992
 1800       11     2024     G 02    18105.831510     7325.023199    18611.533524
 1800       11     2024     G 03    19131.391353    -5736.996605    17309.228151
 1800       11     2024     G 04    26121.157466      938.440922    -5091.948877
 1800       11     2024     G 05   -14228.275451    -5824.426984   -21843.249018
 1800       11     2024     G 06    -5508.665286   -25185.962397     6222.710693
 1800       11     2024     G 07     9344.545357   -14385.458642   -19667.509277
 1800       11     2024     G 08    25940.871908     5503.917847    -3886.509100
 1800       11     2024     G 09    19985.973404    -8601.880577   -15358.841610
 1800       11     2024     G 10    -8633.350799    22669.872404    10620.094647
 1800       11     2024     G 11   -11927.444953   -23193.972985    -5134.248898
 1800       11     2024     G 12   -19725.109734     4422.414151    16907.778948
 1800       11     2024     G 13   -20109.976953   -13650.079407   -11167.883894
 1800       11     2024     G 14    12023.743161   -22533.153737     6959.582639
 1800       11     2024     G 15   -26168.611057    -3106.244762    -4604.755844
 1800       11     2024     G 16     9098.095579    12549.376724   -21858.269706
 1800       11     2024     G 17     7250.313930   -13830.709220    21931.916414
 1800       11     2024     G 18    -8263.965998    15706.863359   -19684.007517
 1800       11     2024     G 19    -3594.083107   -15695.856903    20999.147242
 1800       11     2024     G 20    -5508.449079   -18053.772233   -18695.630196
 1800       11     2024     G 21    18605.821472    12252.125502    15649.342824
 1800       11     2024     G 22     6781.996293   -21801.874577    14245.145089
 1800       11     2024     G 23   -16546.593937    20566.463935    -1775.008456
