#SOD  LONEST    LATEST         ALTEST       CLKEST     GGTO   SOL NSVVIS NSV HPE     VPE      EPE     NPE     UPE    HDOP    VDOP    PDOP   
00000    0.00000    0.00000          0.000     0.000     0.000   0  13   0   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 
00010    0.00000    0.00000          0.000     0.000     0.000   0  13   0   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 
00020    0.00000    0.00000          0.000     0.000     0.000   0  13   0   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 
41400   75.44665    1.07828    1339597.798     1.009    -4.122   1  15  15   0.192   1.016   0.126  -0.145   1.016   0.738   1.810   1.955 
41410   75.62156    0.58787    1339602.421     1.084    -4.219   1  15  15   0.156   1.123   0.097  -0.122   1.123   0.743   1.806   1.953 
41420   75.79642    0.09745    1339609.578     1.032    -4.155   1  15  15   0.138   1.050   0.089  -0.106   1.050   0.749   1.802   1.952 
41430   75.97129   -0.39296    1339619.500     1.017    -4.186   1  15  15   0.140   1.027   0.092  -0.106   1.027   0.756   1.799   1.951 
41440   76.14617   -0.88337    1339632.140     0.989    -4.136   1  15  15   0.143   1.009   0.091  -0.110   1.009   0.762   1.793   1.948 
41450   76.32111   -1.37377    1339647.293     0.795    -3.880   1  15  14   0.111   0.794   0.063  -0.092   0.794   0.773   1.840   1.995 
41460   76.49614   -1.86414    1339665.310     0.743    -3.817   1  15  14   0.115   0.735   0.053  -0.102   0.735   0.780   1.837   1.995 
41470   76.67129   -2.35448    1339686.154     0.784    -3.838   1  15  14   0.105   0.799   0.044  -0.095   0.799   0.788   1.832   1.995 
41480   76.84659   -2.84478    1339709.662     0.805    -3.923   1  15  14   0.103   0.829   0.031  -0.098   0.829   0.796   1.826   1.992 
41490   77.02207   -3.33503    1339735.848     0.801    -3.913   1  15  14   0.108   0.842   0.021  -0.106   0.842   0.804   1.823   1.992 
41500   77.19777   -3.82523    1339764.670     0.774    -3.915   1  15  14   0.106   0.808   0.017  -0.104   0.808   0.812   1.816   1.990 
41510   77.37371   -4.31537    1339796.165     0.755    -3.948   1  15  14   0.126   0.768   0.021  -0.125   0.768   0.821   1.814   1.991 
41520   77.54993   -4.80543    1339830.446     0.808    -3.992   1  16  14   0.117   0.845  -0.001  -0.117   0.845   0.830   1.805   1.987 
41530   77.72646   -5.29542    1339867.254     0.769    -3.975   1  16  14   0.127   0.788   0.010  -0.127   0.788   0.839   1.801   1.987 
41540   77.90333   -5.78532    1339906.804     0.788    -3.939   1  16  14   0.102   0.825  -0.015  -0.101   0.825   0.849   1.796   1.987 
41550   78.08058   -6.27513    1339949.165     0.920    -3.934   1  16  15   0.072   1.037  -0.067  -0.025   1.037   0.712   1.457   1.622 
41560   78.25823   -6.76483    1339993.949     0.942    -3.975   1  16  15   0.057   1.046  -0.054  -0.017   1.046   0.717   1.454   1.621 
41570   78.43633   -7.25442    1340041.260     0.875    -3.862   1  16  15   0.074   0.972  -0.065  -0.035   0.972   0.721   1.449   1.619 
41580   78.61490   -7.74389    1340091.265     0.900    -3.962   1  16  15   0.070   0.993  -0.059  -0.037   0.993   0.726   1.444   1.616 
41590   78.79397   -8.23324    1340143.845     0.917    -3.962   1  16  15   0.072   1.011  -0.062  -0.036   1.011   0.731   1.441   1.616 
41600   78.97359   -8.72245    1340198.994     0.923    -3.972   1  16  15   0.074   1.031  -0.068  -0.029   1.031   0.737   1.437   1.615 
41610   79.15377   -9.21151    1340256.574     0.867    -4.036   1  16  15   0.113   0.933  -0.107  -0.035   0.933   0.742   1.432   1.613 
41620   79.33457   -9.70043    1340316.758     0.869    -4.058   1  16  15   0.121   0.909  -0.116  -0.034   0.909   0.747   1.426   1.610 
41630   79.51601  -10.18918    1340379.423     0.807    -4.011   1  16  15   0.127   0.856  -0.124  -0.031   0.856   0.753   1.422   1.609 
41640   79.69813  -10.67776    1340444.587     0.762    -3.962   1  16  15   0.117   0.810  -0.114  -0.027   0.810   0.759   1.419   1.609 
41650   79.88096  -11.16616    1340512.237     0.738    -3.943   1  15  14   0.108   0.779  -0.105  -0.023   0.779   0.765   1.527   1.708 
41660   80.06455  -11.65437    1340582.228     0.609    -3.745   1  15  14   0.114   0.639  -0.110  -0.028   0.639   0.771   1.523   1.707 
41670   80.24891  -12.14239    1340654.756     0.569    -3.684   1  14  14   0.114   0.611  -0.113  -0.016   0.611   0.777   1.519   1.706 
41680   80.43410  -12.63021    1340729.868     0.709    -3.902   1  14  13   0.062   0.762  -0.060  -0.016   0.762   0.842   1.662   1.863 
41690   80.62015  -13.11781    1340807.179     0.701    -3.854   1  15  13   0.062   0.732  -0.055  -0.030   0.732   0.848   1.658   1.862 
41700   80.80709  -13.60518    1340886.893     0.744    -3.916   1  15  13   0.054   0.753  -0.051  -0.017   0.753   0.854   1.654   1.861 
41710   80.99496  -14.09232    1340968.933     0.752    -3.861   1  15  13   0.057   0.768  -0.055  -0.015   0.768   0.861   1.652   1.863 
41720   81.18381  -14.57923    1341052.938     0.472    -3.369   1  15  14   0.131   0.446  -0.012  -0.131   0.446   0.749   1.253   1.460 
41730   81.37367  -15.06587    1341139.559     0.454    -3.236   1  15  13   0.096   0.466  -0.048  -0.083   0.466   0.827   1.378   1.607 
41740   81.56458  -15.55226    1341228.353     0.401    -3.117   1  15  13   0.115   0.412  -0.038  -0.109   0.412   0.827   1.379   1.608 
41750   81.75658  -16.03838    1341319.309     0.300    -2.946   1  15  13   0.151   0.301  -0.058  -0.139   0.301   0.827   1.380   1.609 
41760   81.94971  -16.52421    1341412.511     0.258    -2.822   1  15  13   0.167   0.248  -0.071  -0.152   0.248   0.828   1.382   1.611 
41770   82.14402  -17.00976    1341507.904     0.246    -2.835   1  14  12   0.151   0.228  -0.081  -0.128   0.228   0.858   1.413   1.653 
41780   82.33954  -17.49500    1341605.532     0.341    -3.001   1  14  12   0.129   0.316  -0.083  -0.098   0.316   0.859   1.415   1.655 
41790   82.53631  -17.97993    1341705.106     0.254    -2.820   1  14  12   0.118   0.256  -0.095  -0.069   0.256   0.859   1.416   1.656 
41800   82.73439  -18.46454    1341806.911     0.348    -2.889   1  14  12   0.116   0.365  -0.091  -0.072   0.365   0.859   1.416   1.656 
41810   82.93381  -18.94881    1341910.583     0.300    -2.810   1  14  12   0.130   0.312  -0.100  -0.083   0.312   0.860   1.417   1.657 
41820   83.13463  -19.43274    1342016.319     0.306    -2.768   1  14  12   0.137   0.328  -0.101  -0.092   0.328   0.860   1.418   1.658 
41830   83.33687  -19.91632    1342123.872     0.190    -2.562   1  14  12   0.144   0.201  -0.095  -0.107   0.201   0.862   1.419   1.660 
41840   83.54060  -20.39953    1342233.395     0.129    -2.431   1  14  12   0.157   0.120  -0.085  -0.132   0.120   0.862   1.416   1.658 
41850   83.74586  -20.88236    1342344.956     0.197    -2.519   1  13  12   0.162   0.189  -0.097  -0.130   0.189   0.864   1.418   1.660 
41860   83.95270  -21.36480    1342458.191     0.090    -2.276   1  13  12   0.186   0.081  -0.113  -0.148   0.081   0.866   1.419   1.662 
41870   84.16117  -21.84684    1342573.443     0.202    -2.480   1  13  12   0.171   0.174  -0.108  -0.133   0.174   0.868   1.418   1.662 
41880   84.37131  -22.32846    1342690.370     0.218    -2.591   1  13  12   0.171   0.168  -0.107  -0.134   0.168   0.870   1.419   1.664 
41890   84.58318  -22.80966    1342808.884     0.042    -2.246   1  13  12   0.211   0.010  -0.120  -0.174   0.010   0.872   1.420   1.666 
41900   84.79683  -23.29042    1342929.137    -0.065    -2.038   1  13  12   0.196   0.105  -0.100  -0.168  -0.105   0.874   1.419   1.667 
41910   85.01232  -23.77073    1343050.822    -0.411    -1.456   1  12  11   0.188   0.446  -0.135  -0.131  -0.446   0.897   1.670   1.895 
41920   85.22970  -24.25058    1343174.510    -0.414    -1.394   1  12  11   0.176   0.402  -0.121  -0.127  -0.402   0.898   1.671   1.897 
41930   85.44902  -24.72994    1343299.794    -0.336    -1.525   1  12  11   0.156   0.340  -0.128  -0.089  -0.340   0.899   1.669   1.896 
41940   85.67034  -25.20881    1343426.598    -0.304    -1.619   1  12  11   0.151   0.291  -0.128  -0.080  -0.291   0.900   1.669   1.896 
41950   85.89372  -25.68718    1343554.959    -0.207    -1.762   1  12  11   0.129   0.179  -0.119  -0.050  -0.179   0.902   1.670   1.898 
41960   86.11922  -26.16503    1343684.600    -0.264    -1.625   1  12  11   0.149   0.236  -0.116  -0.093  -0.236   0.904   1.667   1.897 
41970   86.34690  -26.64234    1343815.721    -0.280    -1.615   1  12  11   0.139   0.221  -0.110  -0.085  -0.221   0.907   1.665   1.896 
41980   86.57682  -27.11910    1343948.042    -0.389    -1.780   1  12  10   0.111   0.369  -0.105   0.035  -0.369   0.995   1.733   1.999 
41990   86.80904  -27.59529    1344082.008    -0.225    -1.905   1  12  10   0.106   0.192  -0.090   0.057  -0.192   0.996   1.732   1.998 
42000   87.04363  -28.07090    1344217.077    -0.211    -1.917   1  12  10   0.103   0.187  -0.074   0.072  -0.187   0.997   1.733   2.000 
42010   87.28066  -28.54592    1344353.514    -0.071    -1.941   1  12  11   0.137   0.043  -0.105   0.087  -0.043   0.974   1.663   1.927 
42020   87.52020  -29.02032    1344491.003    -0.036    -1.945   1  12  11   0.141   0.033  -0.105   0.094  -0.033   0.975   1.661   1.926 
42030   87.76230  -29.49408    1344629.596    -0.061    -1.861   1  12  11   0.143   0.056  -0.112   0.089  -0.056   0.977   1.662   1.928 
42040   88.00705  -29.96720    1344769.220    -0.129    -1.746   1  12  11   0.123   0.142  -0.110   0.055  -0.142   0.978   1.661   1.927 
42050   88.25452  -30.43966    1344909.971    -0.140    -1.709   1  12  11   0.109   0.146  -0.100   0.044  -0.146   0.981   1.662   1.929 
42060   88.50478  -30.91143    1345051.669    -0.194    -1.635   1  11  11   0.103   0.203  -0.098   0.031  -0.203   0.983   1.660   1.929 
42070   88.75792  -31.38249    1345194.333    -0.238    -1.570   1  11  11   0.082   0.243  -0.082   0.001  -0.243   0.986   1.663   1.933 
42080   89.01399  -31.85283    1345337.892    -0.286    -1.469   1  11  11   0.093   0.294  -0.093  -0.010  -0.294   0.988   1.658   1.931 
42090   89.27310  -32.32243    1345482.378    -0.252    -1.480   1  11  11   0.101   0.274  -0.101  -0.008  -0.274   0.993   1.663   1.937 
42100   89.53532  -32.79127    1345627.609    -0.326    -1.360   1  11  11   0.111   0.316  -0.104  -0.037  -0.316   0.996   1.661   1.937 
42110   89.80073  -33.25932    1345773.663    -0.282    -1.441   1  11  11   0.111   0.295  -0.104  -0.040  -0.295   1.000   1.660   1.938 
42120   90.06942  -33.72657    1345920.407    -0.282    -1.429   1  11  11   0.100   0.293  -0.093  -0.037  -0.293   1.004   1.659   1.939 
42130   90.34149  -34.19299    1346067.758    -0.330    -1.333   1  11  11   0.131   0.347  -0.119  -0.054  -0.347   1.008   1.657   1.939 
42140   90.61701  -34.65855    1346215.715    -0.404    -1.156   1  11  11   0.160   0.406  -0.130  -0.093  -0.406   1.012   1.657   1.942 
42150   90.89610  -35.12325    1346364.282    -0.406    -1.179   1  11  11   0.133   0.418  -0.106  -0.080  -0.418   1.017   1.654   1.942 
42160   91.17883  -35.58704    1346513.372    -0.418    -1.130   1  11  11   0.144   0.421  -0.120  -0.079  -0.421   1.022   1.655   1.945 
42170   91.46532  -36.04992    1346662.926    -0.426    -1.122   1  11  11   0.130   0.422  -0.109  -0.072  -0.422   1.027   1.652   1.946 
42180   91.75566  -36.51184    1346812.851    -0.477    -0.992   1  11  11   0.139   0.465  -0.102  -0.094  -0.465   1.034   1.652   1.948 
42190   92.04995  -36.97279    1346963.202    -0.481    -0.950   1  11  11   0.131   0.445  -0.087  -0.098  -0.445   1.040   1.651   1.951 
42200   92.34831  -37.43274    1347113.921    -0.409    -1.132   1  11  11   0.086   0.370  -0.067  -0.053  -0.370   1.045   1.647   1.951 
42210   92.65084  -37.89166    1347264.862    -0.364    -1.136   1  11  11   0.080   0.335  -0.066  -0.046  -0.335   1.051   1.645   1.952 
42220   92.95766  -38.34952    1347415.943    -0.401    -1.183   1  11  11   0.072   0.372  -0.067  -0.025  -0.372   1.058   1.645   1.956 
42230   93.26888  -38.80630    1347567.178    -0.460    -1.134   1  11  11   0.093   0.416  -0.068  -0.063  -0.416   1.065   1.642   1.957 
42240   93.58462  -39.26195    1347718.592    -0.444    -1.137   1  11  11   0.102   0.391  -0.050  -0.089  -0.391   1.072   1.639   1.958 
42250   93.90501  -39.71646    1347870.032    -0.467    -1.207   1  11  11   0.088   0.400  -0.058  -0.066  -0.400   1.079   1.639   1.962 
42260   94.23016  -40.16978    1348021.466    -0.493    -1.206   1  11  11   0.122   0.425  -0.063  -0.104  -0.425   1.087   1.635   1.964 
42270   94.56021  -40.62189    1348172.836    -0.524    -1.232   1  11  11   0.148   0.473  -0.070  -0.131  -0.473   1.093   1.632   1.964 
42280   94.89528  -41.07274    1348324.197    -0.504    -1.369   1  11  11   0.093   0.436  -0.035  -0.086  -0.436   1.102   1.633   1.970 
42290   95.23553  -41.52231    1348475.434    -0.491    -1.351   1  13  11   0.095   0.382  -0.031  -0.090  -0.382   1.110   1.630   1.972 
42300   95.58107  -41.97055    1348625.216    -1.497    -0.712   1  12  10   0.555   1.589  -0.281  -0.478  -1.589   1.373   2.430   2.791 
42310   95.93207  -42.41743    1348775.985    -1.485    -0.627   1  11  10   0.569   1.564  -0.260  -0.507  -1.564   1.383   2.428   2.794 
42320   96.28867  -42.86291    1348927.927    -0.190    -1.548   1  11  11   0.116   0.072  -0.004   0.116  -0.072   0.899   1.416   1.678 
42330   96.65101  -43.30694    1349078.072    -0.157    -1.504   1  11  11   0.098   0.032   0.011   0.097  -0.032   0.901   1.418   1.680 
42340   97.01926  -43.74949    1349227.836    -0.110    -1.465   1  11  11   0.108   0.021   0.011   0.107   0.021   0.904   1.414   1.678 
42350   97.39357  -44.19052    1349377.073    -0.126    -1.437   1  12  11   0.108   0.006  -0.010   0.108  -0.006   0.906   1.415   1.680 
42360   97.77411  -44.62996    1349525.801    -0.167    -1.380   1  12  11   0.084   0.048  -0.010   0.083  -0.048   0.909   1.412   1.679 
42370   98.16105  -45.06779    1349674.002    -0.206    -1.320   1  13  11   0.096   0.072  -0.000   0.096  -0.072   0.911   1.413   1.681 
42380   98.55456  -45.50395    1349821.554    -0.283    -1.215   1  13  12   0.078   0.151   0.003   0.078  -0.151   0.817   1.149   1.410 
42390   98.95482  -45.93839    1349968.604    -0.211    -1.358   1  13  12   0.094   0.087  -0.008   0.093  -0.087   0.817   1.150   1.411 
42400   99.36200  -46.37105    1350115.056    -0.045    -1.512   1  13  13   0.175   0.071  -0.043   0.170   0.071   0.755   1.101   1.335 
42410   99.77631  -46.80189    1350260.577    -0.103    -1.443   1  13  13   0.178   0.040  -0.042   0.173   0.040   0.754   1.102   1.335 
42420  100.19793  -47.23085    1350404.945    -0.324    -1.782   1  12  12   0.382   0.352  -0.015   0.382  -0.352   0.945   1.378   1.671 
42430  100.62705  -47.65788    1350548.877    -0.327    -1.734   1  12  12   0.353   0.343  -0.010   0.353  -0.343   0.941   1.381   1.671 
42440  101.06389  -48.08291    1350691.878    -0.353    -1.668   1  12  12   0.362   0.376  -0.015   0.362  -0.376   0.938   1.384   1.671 
42450  101.50864  -48.50588    1350834.003    -0.334    -1.602   1  12  12   0.337   0.350  -0.022   0.336  -0.350   0.934   1.387   1.672 
42460  101.96153  -48.92672    1350975.084    -0.351    -1.627   1  12  12   0.356   0.386  -0.004   0.356  -0.386   0.930   1.388   1.671 
42470  102.42276  -49.34538    1351115.135    -0.394    -1.561   1  12  12   0.331   0.423  -0.015   0.330  -0.423   0.928   1.392   1.673 
42480  102.89257  -49.76178    1351254.174    -0.356    -1.621   1  12  12   0.323   0.394   0.006   0.323  -0.394   0.925   1.394   1.673 
42490  103.37117  -50.17585    1351392.087    -0.307    -1.705   1  12  12   0.378   0.369   0.027   0.377  -0.369   0.922   1.397   1.674 
42500  103.85881  -50.58752    1351528.787    -0.326    -1.720   1  12  12   0.395   0.387   0.040   0.393  -0.387   0.919   1.399   1.674 
42510  104.35571  -50.99671    1351664.265    -0.367    -1.669   1  12  12   0.391   0.413   0.047   0.388  -0.413   0.918   1.402   1.676 
42520  104.86213  -51.40335    1351798.488    -0.398    -1.420   1  13  12   0.343   0.434   0.052   0.339  -0.434   0.915   1.403   1.675 
42530  105.37832  -51.80735    1351931.457    -0.369    -1.569   1  13  12   0.348   0.405   0.066   0.342  -0.405   0.913   1.405   1.676 
42540  105.90452  -52.20863    1352063.054    -0.388    -1.557   1  13  12   0.349   0.398   0.077   0.340  -0.398   0.911   1.406   1.676 
42550  106.44100  -52.60710    1352193.433    -0.280    -1.458   1  14  13   0.291   0.215   0.037   0.289  -0.215   0.849   1.201   1.471 
42560  106.98801  -53.00266    1352322.226    -0.269    -1.518   1  14  13   0.275   0.184   0.020   0.274  -0.184   0.847   1.201   1.470 
42570  107.54583  -53.39524    1352449.517    -0.281    -1.537   1  14  13   0.265   0.174   0.017   0.265  -0.174   0.845   1.202   1.469 
42580  108.11473  -53.78472    1352575.331    -0.257    -1.566   1  14  14   0.205   0.119   0.002   0.205  -0.119   0.809   1.153   1.409 
42590  108.69499  -54.17101    1352699.555    -0.255    -1.749   1  14  14   0.210   0.090  -0.005   0.210  -0.090   0.807   1.155   1.409 
42600  109.28688  -54.55400    1352822.118    -0.334    -1.754   1  14  14   0.168   0.117  -0.008   0.168  -0.117   0.805   1.155   1.407 
42610  109.89068  -54.93359    1352943.007    -0.358    -1.858   1  14  14   0.183   0.173  -0.036   0.179  -0.173   0.803   1.156   1.407 
42620  110.50668  -55.30966    1353062.339    -0.279    -1.960   1  14  14   0.189   0.099  -0.038   0.186  -0.099   0.801   1.155   1.406 
42630  111.13518  -55.68210    1353179.890    -0.262    -1.951   1  14  14   0.187   0.079  -0.027   0.185  -0.079   0.799   1.156   1.405 
42640  111.77645  -56.05080    1353295.701    -0.251    -1.848   1  14  14   0.175   0.034  -0.025   0.173  -0.034   0.797   1.155   1.403 
42650  112.43080  -56.41562    1353409.553    -0.334    -1.791   1  14  14   0.207   0.145  -0.034   0.204  -0.145   0.796   1.156   1.404 
42660  113.09850  -56.77644    1353521.710    -0.289    -1.873   1  14  14   0.258   0.109  -0.034   0.256  -0.109   0.795   1.157   1.403 
42670  113.77986  -57.13313    1353631.964    -0.324    -1.778   1  14  14   0.227   0.096  -0.045   0.222  -0.096   0.794   1.157   1.403 
42680  114.47516  -57.48555    1353740.280    -0.362    -1.699   1  14  14   0.203   0.106  -0.044   0.198  -0.106   0.793   1.157   1.402 
42690  115.18469  -57.83357    1353847.203    -0.036    -1.668   1  13  13   0.090   0.442   0.031  -0.084   0.442   0.892   1.341   1.610 
42700  115.90873  -58.17704    1353951.587    -0.022    -1.767   1  13  13   0.055   0.439   0.022  -0.050   0.439   0.888   1.342   1.609 
42710  116.64757  -58.51580    1354053.888    -0.082    -1.709   1  13  13   0.037   0.374   0.024  -0.028   0.374   0.885   1.344   1.609 
42720  117.40147  -58.84972    1354154.151    -0.133    -1.762   1  13  13   0.034   0.327   0.031  -0.015   0.327   0.882   1.345   1.608 
42730  118.17070  -59.17863    1354252.283    -0.232    -1.664   1  13  13   0.033   0.238   0.032  -0.008   0.238   0.879   1.345   1.607 
42740  118.95552  -59.50236    1354348.387    -0.261    -1.574   1  13  13   0.080   0.242   0.035  -0.072   0.242   0.876   1.345   1.605 
42750  119.75617  -59.82076    1354442.311    -0.264    -1.626   1  13  13   0.058   0.220   0.036  -0.045   0.220   0.874   1.347   1.605 
42760  120.57290  -60.13365    1354534.142    -0.169    -1.869   1  13  13   0.033   0.291   0.028  -0.018   0.291   0.872   1.348   1.605 
42770  121.40592  -60.44086    1354623.679    -0.145    -2.067   1  13  13   0.034   0.282   0.030  -0.017   0.282   0.870   1.348   1.604 
42780  122.25543  -60.74222    1354711.055    -0.073    -2.225   1  13  13   0.029   0.357   0.022  -0.018   0.357   0.868   1.348   1.603 
42790  123.12162  -61.03753    1354796.029    -0.104    -2.305   1  13  13   0.026   0.303   0.025   0.009   0.303   0.866   1.348   1.603 
42800  124.00465  -61.32661    1354878.792    -0.029    -2.543   1  13  13   0.046   0.341   0.015   0.043   0.341   0.865   1.350   1.603 
42810  124.90468  -61.60928    1354959.182    -0.029    -2.590   1  13  13   0.051   0.335  -0.003   0.051   0.335   0.864   1.348   1.601 
42820  125.82181  -61.88533    1355037.162    -0.091    -2.539   1  13  13   0.044   0.276   0.010   0.042   0.276   0.863   1.350   1.602 
42830  126.75613  -62.15458    1355112.789    -0.097    -2.607   1  14  13   0.028   0.245   0.014   0.025   0.245   0.861   1.351   1.602 
42840  127.70771  -62.41682    1355185.992    -0.160    -2.543   1  14  13   0.013   0.197   0.001   0.013   0.197   0.861   1.349   1.601 
42850  128.67656  -62.67186    1355256.718    -0.255    -2.448   1  15  13   0.039   0.103  -0.004   0.038   0.103   0.860   1.350   1.600 
42860  129.66267  -62.91949    1355325.020    -0.355    -2.279   1  15  14   0.025   0.039   0.021   0.012   0.039   0.751   1.341   1.537 
42870  130.66600  -63.15950    1355390.861    -0.368    -2.366   1  15  14   0.068   0.008  -0.010   0.067  -0.008   0.750   1.343   1.538 
42880  131.68646  -63.39170    1355454.299    -0.394    -2.237   1  15  15   0.023   0.040   0.022   0.008   0.040   0.711   1.314   1.494 
42890  132.72390  -63.61587    1355515.174    -0.429    -2.165   1  15  15   0.021   0.044  -0.009   0.019   0.044   0.710   1.314   1.494 
42900  133.77815  -63.83180    1355573.565    -0.404    -2.226   1  15  15   0.024   0.104   0.023  -0.008   0.104   0.709   1.313   1.492 
42910  134.84897  -64.03931    1355629.277    -0.485    -2.115   1  15  15   0.032   0.045   0.032   0.004   0.045   0.709   1.312   1.492 
42920  135.93608  -64.23817    1355682.471    -0.433    -2.319   1  15  15   0.028   0.045   0.006   0.027   0.045   0.709   1.312   1.492 
42930  137.03915  -64.42819    1355733.083    -0.382    -2.476   1  15  15   0.035   0.058   0.021   0.028   0.058   0.709   1.311   1.490 
42940  138.15778  -64.60918    1355781.161    -0.284    -2.619   1  15  15   0.033   0.148   0.011   0.031   0.148   0.710   1.310   1.490 
42950  139.29154  -64.78093    1355826.615    -0.141    -2.941   1  14  14   0.064   0.242   0.060   0.023   0.242   0.730   1.367   1.549 
42960  140.43990  -64.94326    1355869.365    -0.106    -3.016   1  14  14   0.064   0.273   0.064   0.008   0.273   0.730   1.367   1.550 
42970  141.60233  -65.09598    1355909.391    -0.116    -3.059   1  14  14   0.063   0.237   0.053   0.034   0.237   0.730   1.367   1.550 
42980  142.77818  -65.23892    1355946.746    -0.144    -3.056   1  14  14   0.055   0.199   0.045   0.031   0.199   0.731   1.367   1.550 
42990  143.96679  -65.37191    1355981.437    -0.155    -3.023   1  14  14   0.089   0.178   0.050   0.073   0.178   0.731   1.365   1.548 
43000  145.16742  -65.49478    1356013.471    -0.138    -3.088   1  14  14   0.087   0.194   0.052   0.069   0.194   0.732   1.364   1.548 
43010  146.37928  -65.60739    1356042.820    -0.093    -3.191   1  14  14   0.086   0.228   0.067   0.053   0.228   0.733   1.362   1.547 
43020  147.60153  -65.70958    1356069.482    -0.021    -3.348   1  14  14   0.097   0.287   0.083   0.050   0.287   0.734   1.361   1.547 
43030  148.83327  -65.80124    1356093.288    -0.126    -3.162   1  14  14   0.097   0.212   0.082   0.051   0.212   0.736   1.361   1.547 
43040  150.07356  -65.88223    1356114.439    -0.151    -3.093   1  14  14   0.093   0.209   0.086   0.037   0.209   0.738   1.359   1.547 
43050  151.32142  -65.95245    1356132.811    -0.194    -3.078   1  14  14   0.096   0.165   0.085   0.044   0.165   0.740   1.358   1.547 
43060  152.57582  -66.01181    1356148.547    -0.112    -3.269   1  14  14   0.099   0.225   0.075   0.065   0.225   0.742   1.357   1.546 
43070  153.83570  -66.06023    1356161.641    -0.060    -2.994   1  13  13   0.112   0.392   0.086   0.071   0.392   0.754   1.436   1.622 
43080  155.09997  -66.09763    1356171.826    -0.044    -3.098   1  13  13   0.117   0.399   0.086   0.079   0.399   0.756   1.437   1.624 
43090  156.36752  -66.12398    1356179.131    -0.161    -2.993   1  13  13   0.096   0.279   0.068   0.068   0.279   0.758   1.435   1.623 
43100  157.63721  -66.13922    1356183.845    -0.136    -3.023   1  13  13   0.092   0.325   0.076   0.053   0.325   0.760   1.433   1.622 
43110  158.90790  -66.14335    1356185.482    -0.344    -2.830   1  12  12   0.148   0.051  -0.016   0.147   0.051   0.840   1.644   1.846 
43120  160.17844  -66.13635    1356184.597    -0.397    -2.817   1  12  12   0.145   0.013  -0.038   0.140   0.013   0.840   1.646   1.848 
43130  161.44769  -66.11823    1356181.005    -0.407    -2.789   1  12  12   0.146   0.024  -0.045   0.139   0.024   0.840   1.644   1.846 
43140  162.71449  -66.08903    1356174.643    -0.402    -2.818   1  12  12   0.139   0.021  -0.047   0.131   0.021   0.840   1.640   1.843 
43150  163.97773  -66.04877    1356165.500    -0.470    -2.681   1  12  12   0.131   0.009  -0.029   0.128  -0.009   0.840   1.639   1.841 
43160  165.23630  -65.99752    1356153.664    -0.482    -2.639   1  12  12   0.113   0.016  -0.008   0.113   0.016   0.840   1.636   1.839 
43170  166.48910  -65.93534    1356139.051    -0.505    -2.571   1  12  12   0.114   0.011  -0.033   0.109   0.011   0.842   1.633   1.837 
43180  167.73510  -65.86233    1356121.758    -0.496    -2.528   1  12  12   0.107   0.065  -0.036   0.101   0.065   0.843   1.631   1.836 
43190  168.97327  -65.77857    1356101.735    -0.482    -2.470   1  12  12   0.111   0.124  -0.036   0.105   0.124   0.845   1.628   1.834 
43200  170.20264  -65.68418    1356078.936    -0.515    -2.364   1  12  12   0.092   0.134  -0.015   0.091   0.134   0.847   1.627   1.834 
43210  171.42228  -65.57928    1356053.443    -0.497    -2.398   1  11  11   0.067   0.170  -0.004   0.067   0.170   0.867   1.764   1.966 
43220  172.63131  -65.46401    1356025.222    -0.514    -2.366   1  12  11   0.059   0.187  -0.016   0.056   0.187   0.869   1.759   1.962 
43230  173.82890  -65.33851    1355994.301    -0.544    -2.240   1  12  11   0.038   0.206  -0.005   0.038   0.206   0.871   1.756   1.960 
43240  175.01428  -65.20294    1355960.658    -0.535    -2.301   1  12  11   0.035   0.193  -0.012   0.033   0.193   0.874   1.752   1.958 
43250  176.18671  -65.05745    1355924.470    -0.421    -2.308   1  12  12   0.065   0.313  -0.056   0.032   0.313   0.825   1.590   1.791 
43260  177.34555  -64.90223    1355885.462    -0.416    -2.409   1  12  12   0.064   0.280  -0.052   0.036   0.280   0.827   1.589   1.791 
43270  178.49019  -64.73745    1355843.765    -0.459    -2.401   1  12  12   0.052   0.211  -0.011   0.051   0.211   0.827   1.584   1.787 
43280  179.62007  -64.56330    1355799.461    -0.471    -2.445   1  12  12   0.058   0.175  -0.007   0.058   0.175   0.829   1.584   1.788 
43290 -179.26529  -64.37996    1355752.547    -0.509    -2.364   1  12  12   0.052   0.152  -0.006   0.052   0.152   0.831   1.581   1.786 
43300 -178.16631  -64.18764    1355702.988    -0.563    -2.360   1  12  12   0.059   0.091   0.027   0.052   0.091   0.833   1.577   1.784 
43310 -177.08339  -63.98653    1355650.895    -0.564    -2.356   1  12  12   0.060   0.088   0.035   0.049   0.088   0.836   1.576   1.784 
43320 -176.01684  -63.77683    1355596.208    -0.591    -2.336   1  13  12   0.052   0.064   0.027   0.045   0.064   0.838   1.571   1.780 
43330 -174.96692  -63.55875    1355538.921    -0.650    -2.267   1  13  12   0.052   0.004   0.031   0.042  -0.004   0.841   1.571   1.782 
43340 -173.93387  -63.33249    1355479.165    -0.689    -2.144   1  13  12   0.057   0.005   0.032   0.047  -0.005   0.844   1.566   1.779 
